Titulo;URL;Data;Noticia;Classe;QNT DE ERROS GRAMATICAIS;QNT CARACTERES;QNT PALAVRAS;QNTD LETRAS MAIUSCULAS;QNTD PONTUACAO;QNTD ADJETIVOS;QNTD SUBSTANTIVOS;QNTD VERBOS;QNTD ADVERBIOS;QNTD SUBSTANTIVOS PROPRIOS;QNTD PRONOMES;SENTIMENTO;PROB NEG;PROB NEU;PROB POS
É falso que Trump tenha assinado ordem executiva autorizando medbed para uso civil ou que tecnologia exista;boatos.org;29/07/2026;URGENTE: TRUMP ACABA DE ASSINAR A ORDEM EXECUTIVA 2026-1947. TECNOLOGIA MEDBED DESCLASSIFICADA PARA USO CIVIL. A INDÚSTRIA FARMACÊUTICA TEM 90 DIAS. 15 de julho de 2026. 04:00 AM EST. Isso foi assinado em silêncio. Sem coletiva de imprensa. Sem câmeras. Sem briefing para a mídia. Ordem Executiva 2026-1947: Desclassificação e Implantação Civil de Tecnologia de Regeneração Eletromagnética. Isso não é um boato. Isso não é especulação. Isso é um documento federal assinado. A ORDEM ESTABELECE: ?? Toda tecnologia de cura baseada em frequências atualmente classificada sob programas médicos do Departamento de Defesa é aqui desclassificada para pesquisa e implantação civil. ?? A FDA é proibida de bloquear, atrasar ou interferir na distribuição de dispositivos de regeneração eletromagnética para o público americano. ?? Empresas farmacêuticas têm 90 dias para divulgar todos os ensaios clínicos suprimidos envolvendo tratamentos baseados em frequências ou enfrentar processo criminal sob 18 U.S.C. 1001. ?? Instalações médicas militares que operam atualmente tecnologia de regeneração começarão a aceitar civis em até 120 dias. O PÂNICO: Ações da Pfizer caíram 14% no pré-mercado. Reunião de emergência do conselho da Johnson & Johnson convocada às 5:00 AM. CEO da Moderna vendeu US$ 47 milhões em ações pessoais antes da abertura do mercado. ELES SABIAM que isso estava vindo. Eles tentaram vender antes do colapso. POR QUE AGORA: Os conselheiros médicos de Trump apresentaram a ele um relatório classificado de 3.400 páginas documentando 61 anos de pesquisa suprimida sobre cura por frequências. O relatório continha: 847 ensaios clínicos bem-sucedidos escondidos do público Mais de 12.000 pacientes completamente curados de condições terminais usando frequência eletromagnética Análise de custos mostrando tratamento MedBed a US$ 0,003 por sessão vs. US$ 150.000 em tratamento médio de câncer Trump leu a análise de custos. Então ele assinou a ordem. A LINHA DO TEMPO: ?? Dia 1-30: Desclassificação total de todos os documentos de pesquisa ?? Dia 31-60: FDA forçada a aprovar dispositivos baseados em frequências ?? Dia 61-90: Prazo de divulgação farmacêutica (penalidades criminais) ?? Dia 91-120: Primeiros centros MedBed civis abrem em 12 estados A RESPOSTA DO ESTADO PROFUNDO: Eles já estão tentando matar isso. Três grandes veículos de mídia receberam ligações de lobistas farmacêuticos às 5:30 AM exigindo que NÃO relatem sobre a OE 2026-1947. CNN ficou em silêncio. NBC ficou em silêncio. ABC ficou em silêncio. O silêncio DELES É a confirmação. Se essa ordem fosse falsa, eles estariam rindo dela em todos os canais. Em vez disso apagão total. Silêncio total. Pânico total. A VERDADE: A indústria farmacêutica acabou de receber sua sentença de morte. 90 dias. É tudo o que lhes resta. Depois disso, a tecnologia que cura o câncer em 42 minutos estará disponível para todo cidadão americano. Eles tiveram 61 anos de lucro. 61 anos de sofrimento humano. 61 anos de supressão. Isso acaba agora. CÓDIGO: EO-2026-1947 / MEDBED-DESCLASSIFICADO / FARMACEUTICA-SENTENÇA-DE-MORTE Compartilhe isso antes que eles encontrem uma maneira de enterrá-lo. O apagão já está acontecendo.;0;20;3181;487;366;53;34;117;62;16;54;23;2;0,16;0,81;0,03
Vídeo de Bolsonaro pedindo que as pessoas não votem em Flávio Bolsonaro é fake criado por IA e sem autorização;boatos.org;28/07/2026;O conselho do ex-presidente bolsonaro pro povo brasileiro Para de falar a verdade pros burros brasileiros pai Bolsonaro dando conselho ao povo brasileiro: Venho nesse vídeo, feito por inteligência artificial, pedir a todos vocês que estão me assistindo que não percam o seu tempo, em outubro, votando no meu filho Flávio Bolsonaro, o qual eu chamo carinhosamente de 01. Como todos vocês estão cansados de ver na imprensa, ele tá envolvido até o talo no escândalo do Banco Master e em muita merda que só comprova que ele não tem condições de ser presidente de bosta nenhuma, que dirá do Brasil. Por estar preso cumprindo pena, por estar inelegível até a volta de Jesus, eu resolvi indicar o Flávio como um fantoche da minha candidatura. Mas ele fez tanta merda a vida inteira que tudo tá sendo jogado no ventilador, e já me arrependi de ter indicado esse moleque. Dessa forma, a melhor opção continua sendo a porra do Lula mesmo. Acho que geral tem que votar no petista porque, pelo menos, ele sabe governar e não vai vender o Brasil pros Estados Unidos, assim como o Flávio vai fazer caso seja eleito. Então é isso.;0;6;1115;196;22;16;13;35;28;8;14;16;3;0,89;0,05;0,05
Acusações de que diálogo entre Alvorada e PCC foi interceptado e foi descoberto que Lula mandou matar Milei são falsas;boatos.org;28/07/2026;Se for,fato! se procede! Vai dá um Kaqin de Kó,da Siribobeia!!! fresquinha Será que procede, meu Deus!! Boa tarde, gente! Fresquinha, fresquinha, fresquinha, fresquinha! O governo americano e o governo de Israel interceptaram, tá, uma ligação entre o Palácio do Alvorada e traficantes do PCC para que fizessem uma abordagem de Javier Milei na saída do aeroporto de Guarulhos. A ordem era executar Javier Milei! Olha, foi tudo de água abaixo, tá? Entrou em cena, tá, a Polícia a Polícia Federal, mesmo contra a vontade de Andrei Lógico que não, o Andrei sabia. O Andrei participa disso tudo, tá? Só que, olha, ligaram, Olha, já sabemos de tudo. Se acontecer alguma coisa com Javier Milei, invadimos o Brasil amanhã! O Lula entrou em desespero, ligou para, né, os seus amigos do PCC: Aborta! Aborta a missão! Aborta a missão que vai dar merda! Gente, a coisa é muito séria! O governo americano ligou para o Itamaraty e falou: Avisa o Lula que se fizerem alguma coisa com Javier Milei, nós invadimos o Brasil amanhã! Existe Mostraram lá, olha, o Lula O Lula, não foi o OAB, foi o próprio Lula conversando com uma das lideranças do PCC não sabemos quem é a liderança e falando que executassem Javier Milei na saída do aeroporto. Dá Isso vai dar merda! Escutem, isso vai feder daqui para frente, tá? O Javier Milei peitou tudo, soube, foi avisado. A segurança do Javier Milei se preparou todinha e falou: Eu vou, sim, na missão que eu assumi. E se tentarem me matar O Lula está preso. O Lula, ô Lula, ligou, ligou! Ele próprio mandando executar que fosse executado o Javier Milei! Esse cara é louco, esse cara ia arrumar uma invasão no outro dia para o Brasil! O governo americano, Donald Trump ligou e falou: Eu invado o Brasil amanhã! Acabo com o Brasil! O Lula ficou em pânico, se cagou todo e ligou pro pro tal cara aí do PCC: Aborta, aborta, aborta! E o cara: Não! Missão dada é missão cumprida, meu patrão. Não, não! Vocês não podem fazer isso, é minha cabeça, é a A coisa vocês vão saber amanhã, tá? Se não souberem ainda hoje, isso vai explodir nas mídias. Havia uma ordem expressa, exclusiva, de Luiz Inácio Lula da Silva para que executassem Javier Milei. A coisa é muito séria! A coisa é muito séria! Que canalha, cara! Que canalha! Que bandido! Logicamente que iriam dizer que foi uma ação sem nenhuma ligação política, que a mesma e iam alegar a mesma coisa na execução de Celso Daniel: Não, não tem nada a ver com a política, aconteceu por acontecer. Iam alegar a mesma coisa com a morte daquele cara dentro do aeroporto, né? Vocês lembram? Vocês lembram do cara morto dentro do aeroporto, o cara do PCC? Não tem nada a ver, não tem nada a ver. Lula acabou de fechar a tampa do caixão! O Donald Trump vai vir prender esse cara aqui, não tem outra alternativa. Pô, iam matar um homem íntegro, cara. Javier Milei é íntegro, não é envolvido com crime nenhum. Pô, questões políticas não se resolvem assim, Lula, mandando matar: Mata, vai lá e mata! Mata o Celso Daniel! Mata as testemunhas todas! Ninguém teoriza mais, manda matar! Não é assim, Lula, não é mandando matar, Lula. Política se resolve na política. Tu é um canalha, rapaz! Tu é olha, a nossa alegria vai ser ver você sendo o cara segurando assim pelos fundilhos da tua calça e te arrastando quando você for preso, seu desgraçado!;0;23;3297;593;153;126;24;81;112;45;83;37;3;0,72;0,26;0,02
É falso que Marco Rubio vai revelar provas de fraude nas eleições em 2022;boatos.org;27/07/2026;A CASA VAI CAIR PRESIDENTE STF SUPREMO TRIBUNAL FEDERAL É OFICIAL TSE TRIBUNAL SUPERIOR ELEITORAL SECRETÁRIO GERAL DE TRUMP TORNARÁ PÚBLICAS AS PROVAS QUE ALEXANDRE FRAUDOU AS ELEIÇÕES DE 2022! SECRETÁRIO GERAL DE TRUMP MARCO RUBIO U.S. SECRETARY OF STATE STF/PT, A CASA DE VOCÊS CAIU;0;0;284;46;230;2;0;4;3;0;31;0;3;0,77;0,21;0,02
É falso que ministros do STF Barroso e Moraes golpearam as urnas e compraram 250 mil chips em Taiwan para fraudar eleições;boatos.org;27/07/2026;ESCANDALO NACIONAL! URGENTE! MINISTROS GOLPEARAM AS URNAS! Barroso e Moraes mandaram fábricar mais de 250 MIL CHIPS EM TAIWAN para FRAUDAR AS ELEIÇÕES! 16 MILHÕES PARA DEPUTADOS! O governo Biden desviou chips de Taiwan e mandou direto pro Barroso (STF/TSE) como parte de um ACORDO SECRETO para fraudar as eleições de 2022! Enquanto isso, Biden enviou um esquadrão de elite pra ameaçar o Brasil: Victoria Nuland (Departamento de Estado) pra intimidar o governo brasileiro! Lloyd Austin (Pentágono) pra mandar as Forças Armadas ficarem quietas e não apoiarem Bolsonaro!;0;6;567;88;140;10;3;14;11;2;26;1;3;0,67;0,31;0,02
Lula não estava bêbado ao orientar presidente da JBS durante discurso em evento de 2026;boatos.org;24/07/2026;TOMOU DEMAIS? LADRAO CLARAMENTE BÊBABDO FAZ PRESIDENTE DA JBS PASSAR VERGONHA JBS SERIA UMA DAS EMPRESAS QUE SUSTENTAM O PODER DO LADRAO NO BRASIL? JBS mantinha conta na Suíça com R$ 300 milhões em propina do PT Dinheiro era gerado por vantagens ilegais obtidas pela JBS no BNDES, durante as administrações de Lula e Dilma: recursos serviram para bancar despesas do ex-preskleelan warframes indicados pelo partido;0;9;413;66;140;5;3;14;8;1;17;0;3;0,73;0,24;0,03
É falso que Bolsonaro tenha recebido alvará de liberdade e vai concorrer nas eleições de 2026;boatos.org;23/07/2026;Bomba! Eu acabo de receber um alvará de liberdade para minha candidatura. Então se você me apoia, aperta em todos os botões ao lado e mande esse vídeo para três amigos.;0;0;168;31;3;2;1;8;4;1;0;3;2;0,03;0,71;0,26
Fake news sobre fotos sensuais de Tabata Amaral volta a circular na internet;boatos.org;23/07/2026;Versão 1: Tabata Claudia Amaral de Pontes é uma politóloga, ativista pela educação e política brasileira filiada ao Partido Socialista Brasileiro (PSB). Atualmente exerce o mandato de deputada federal pelo estado de São Paulo Versão 2: Tábata Amaral candidata comunista à Prefeitura de São Paulo (SP), maior cidade da América Latina.;0;3;333;51;24;4;4;7;4;1;22;0;2;0,03;0,8;0,17
Montagem feita com IA tenta desmentir foto real de Flávio Bolsonaro ao lado de Sicário;boatos.org;23/07/2026;DONO DE FOTO ORIGINAL COM FLAVIO BOLSONARO APARECE EM VÍDEO E CONFIRMA MANIPULAÇÃO POR INTELIGENCIA ARTIFICIAL;0;1;110;16;95;0;0;3;2;0;6;0;2;0,3;0,69;0,01
É falso que Lula tenha defendido em vídeo que saúde é para quem pode pagar e que o resto deve morrer;boatos.org;22/07/2026;Lula falando que saúde é pra quem pode pagar , quem não pode morre na fila ,, Saúde é para quem pode pagar. Quem não pode pagar, que morra no esquecimento e na negligência do Estado brasileiro.;0;3;193;37;4;4;1;6;10;2;2;5;3;0,93;0,05;0,02
É falso que Bolsonaro tenha pedido divórcio de Michelle ou que haja envolvimento dela com Vorcaro;boatos.org;20/07/2026;A corrimão escorregou mais uma vez. Bomba. BOLSONARO PEDE DIVÓRCIO APÓS SUPOSTO ENVOLVIMENTO DE MICHELLE BOLSONARO COM O BANQUEIRO DANIEL VORCARO. Após vazamento de conteúdo de Daniel Vorcaro;0;3;191;28;94;0;1;5;1;1;11;0;2;0,42;0,56;0,01
É falso que Farmácias São João vão emprestar 45 carros para campanha de Lula e o PT;boatos.org;19/07/2026;Versão 1: Farmácia São João..vai emprestar 45 cinco carros com motoristas para campanha da esquerda mais combustível!! FARMACIA SÃO JOÃO!!! CABO ELEITORAL DO LULA!!! *Boicote já* Boicote. Vamos repassar. Eu sempre desconfiei dessa rede! Penso que é lavagem de dinheiro! Então, nunca comprei deles. E vou continuar não microscópio comprando!!! E vou espalhar pra minha rede! ja me falaram q eles cresceram rapido por lavar pro pcc Versão 2: Farmácia São João..vai emprestar 45 cinco carros com motoristas para campanha da esquerda mais combustível!! FARMACIA SÃO JOÃO!!! CABO ELEITORAL DO LULA!!! VAMOS BOICOTAR AS FARMÁCIAS SÃO JOÃO PESSOAL. NÃO COMPREM MAIS NAS FARMÁCIAS SÃO JOÃO. Ver menos;0;11;692;107;156;25;3;16;15;10;31;4;3;0,49;0,48;0,04
Ao contrário do que apontam mensagens, taxa de 55% da China não é para todos produtos do Brasil;boatos.org;19/07/2026;MUNDO CHINA TAXA BRASIL EM 55% E AFETA ECONO??? DE PONTA A PO???;0;2;64;13;43;6;0;1;0;0;7;0;2;0,06;0,93;0,01
É falso que Brastemp e Cônsul tenham fechado fábrica e deixado o Brasil;boatos.org;18/07/2026;Brasil à beira do abismo . Fabricante das geladeiras Brastemp e Cônsul anuncia fechamento de fábrica. Outubro vem aí ???? Pensem em quem irão votar NO CENTRO DO PODER NOTÍCIA Fabricante das geladeiras Brastemp e Cônsul anuncia fechamento de fábrica Whirlpool CORPORATION PATRIOTA Já agradeceu ao governo Hoje? dona da Brastemp e Consul anuncia de geladeiras e anuncia restruturação fechamento de fábrica;0;8;403;62;55;5;1;21;9;3;7;1;3;0,56;0,4;0,04
É falso que Lula acumulou fortuna de R$ 716 bilhões e Dilma ganhou R$ 11 milhões vendendo Avon;boatos.org;16/07/2026;PEQUENAS EMPRESAS GRANDES NEGOCIOS VENDEDORA DA AVON FORTUNA 11 MILHÕES PALESTRANTE FORTUNA 716 BILHÕES CATADOR DE BOSTA FORTUNA 954 MILHÕES E AINDA TEM IMBECIL QUE DEFENDE ESTA GANGUE! ACORDA BRASIL;0;1;199;30;161;1;0;3;6;1;10;0;3;0,99;0,01;0
É falso que C&A anunciou fechamento de 24 lojas no Brasil por culpa do governo Lula;boatos.org;16/07/2026;*BRASIL BOMBANDO !!* Literalmente.. Será que o país aguenta ainda 6 meses ? (*Recebi e repasso texto que circula nas redes, de autor desconhecido*) 1) C&A anuncia fechamento de 24 lojas e empregados ficam ameaçados Fonte Jornal A TARDE 12/02/26 [] Mais 4 anos com a esquerda no poder, o país está destruído O país está falido e nós PHWDID0$. (Autor Desconhecido);0;7;362;62;37;5;4;14;7;3;9;2;3;0,86;0,12;0,02
Mais nova fake news caça-cliques sobre política aponta que Alexandre de Moraes renunciou ao cargo sob forte pressão dos EUA;boatos.org;15/07/2026;GRANDE NOTÍCIA! ALEXANDRE DE MORAES RENÚNCIA O CARGO AGORA APÓS FORTE PRESSÃO DOS EUA? Plantão urgente entra às pressas aqui no BR Notícias trazendo a principal informação do dia a notícia que caiu como uma bomba em Brasília, no Supremo Tribunal Federal. A suposta renúncia do ministro Alexandre de Moraes explode nas redes sociais e já é um dos assuntos mais comentados da internet. O ministro do STF acaba de sofrer a primeira derrota no Tribunal americano, e o próprio advogado de Donald Trump, Martin Delca, traz à tona todas as informações. O desespero é grande e a informação que eu trago é urgente. Todos os detalhes: após forte pressão, Alexandre de Moraes deixará o Supremo Tribunal Federal. É a notícia que reverbera em Brasília no dia de hoje. Eu trago isso e muito mais.;0;4;782;135;101;8;10;23;12;6;28;6;2;0,25;0,46;0,28
É falso que a ONU mandou soltar ex-presidente Jair Bolsonaro e Moraes está desesperado;boatos.org;14/07/2026;URGENTE BOMBA AGORA! ONU MANDOU SOLTAR EX PRESIDENTE! Decisão internacional acaba de sair agora Moraes desesperado e a prisão arbitrária está em xeque. A notícia explode e o Brasil inteiro está comentando. Ninguém esperava por isso. Assista o vídeo completo no meu perfil agora Canal Novo Brasil no YouTube;0;1;306;49;55;2;5;7;8;3;10;2;2;0,27;0,49;0,24
