Titulo,URL,Data,Noticia,Classe,QNT DE ERROS GRAMATICAIS,QNT CARACTERES,QNT PALAVRAS,QNTD LETRAS MAIUSCULAS,QNTD PONTUACAO,QNTD ADJETIVOS,QNTD SUBSTANTIVOS,QNTD VERBOS,QNTD ADVERBIOS,QNTD SUBSTANTIVOS PROPRIOS,QNTD PRONOMES,SENTIMENTO,PROB NEG,PROB NEU,PROB POS
Vídeo de Bolsonaro pedindo que as pessoas não votem em Flávio Bolsonaro é fake criado por IA e sem autorização,boatos.org,28/07/2026,"o conselho do ex-presidente candidato pro povo brasileiro para de falar a verdade pros burros brasileiros pai candidato dando conselho ao povo brasileiro: venho nesse vídeo, feito por inteligência artificial, pedir a todos vocês que estão me assistindo que não percam o seu tempo, em outubro, votando no meu filho candidato candidato, o qual eu chamo carinhosamente de 01. como todos vocês estão cansados de ver na imprensa, ele tá envolvido até o talo no escândalo do banco master e em muita merda que só comprova que ele não tem condições de ser presidente de bosta nenhuma, que dirá do brasil. por estar preso cumprindo pena, por estar inelegível até a volta de jesus, eu resolvi indicar o candidato como um fantoche da minha candidatura. mas ele fez tanta merda a vida inteira que tudo tá sendo jogado no ventilador, e já me arrependi de ter indicado esse moleque. dessa forma, a melhor opção continua sendo a porra do candidato mesmo. acho que geral tem que votar no petista porque, pelo menos, ele sabe governar e não vai vender o brasil pros estados unidos, assim como o candidato vai fazer caso seja eleito. então é isso.",0,3.06,1115,196,1.97,1.43,6.63,17.86,14.29,4.08,7.14,8.16,3,"0,89","0,05","0,05"
Acusações de que diálogo entre Alvorada e PCC foi interceptado e foi descoberto que Lula mandou matar Milei são falsas,boatos.org,28/07/2026,"se for,fato! se procede! vai dá um kaqin de kó,da siribobeia!!! fresquinha será que procede, meu deus!! boa tarde, gente! fresquinha, fresquinha, fresquinha, fresquinha! o governo americano e o governo de israel interceptaram, tá, uma ligação entre o palácio do alvorada e traficantes do pcc para que fizessem uma abordagem de javier milei na saída do aeroporto de guarulhos. a ordem era executar javier milei! olha, foi tudo de água abaixo, tá? entrou em cena, tá, a polícia a polícia federal, mesmo contra a vontade de andrei lógico que não, o andrei sabia. o andrei participa disso tudo, tá? só que, olha, ligaram, olha, já sabemos de tudo. se acontecer alguma coisa com javier milei, invadimos o brasil amanhã! o candidato entrou em desespero, ligou para, né, os seus amigos do pcc: aborta! aborta a missão! aborta a missão que vai dar merda! gente, a coisa é muito séria! o governo americano ligou para o itamaraty e falou: avisa o candidato que se fizerem alguma coisa com javier milei, nós invadimos o brasil amanhã! existe mostraram lá, olha, o candidato o candidato, não foi o oab, foi o próprio candidato conversando com uma das lideranças do pcc não sabemos quem é a liderança e falando que executassem javier milei na saída do aeroporto. dá isso vai dar merda! escutem, isso vai feder daqui para frente, tá? o javier milei peitou tudo, soube, foi avisado. a segurança do javier milei se preparou todinha e falou: eu vou, sim, na missão que eu assumi. e se tentarem me matar o candidato está preso. o candidato, ô candidato, ligou, ligou! ele próprio mandando executar que fosse executado o javier milei! esse cara é louco, esse cara ia arrumar uma invasão no outro dia para o brasil! o governo americano, donald trump ligou e falou: eu invado o brasil amanhã! acabo com o brasil! o candidato ficou em pânico, se cagou todo e ligou pro pro tal cara aí do pcc: aborta, aborta, aborta! e o cara: não! missão dada é missão cumprida, meu patrão. não, não! vocês não podem fazer isso, é minha cabeça, é a a coisa vocês vão saber amanhã, tá? se não souberem ainda hoje, isso vai explodir nas mídias. havia uma ordem expressa, exclusiva, de luiz inácio candidato da silva para que executassem javier milei. a coisa é muito séria! a coisa é muito séria! que canalha, cara! que canalha! que bandido! logicamente que iriam dizer que foi uma ação sem nenhuma ligação política, que a mesma e iam alegar a mesma coisa na execução de celso daniel: não, não tem nada a ver com a política, aconteceu por acontecer. iam alegar a mesma coisa com a morte daquele cara dentro do aeroporto, né? vocês lembram? vocês lembram do cara morto dentro do aeroporto, o cara do pcc? não tem nada a ver, não tem nada a ver. candidato acabou de fechar a tampa do caixão! o donald trump vai vir prender esse cara aqui, não tem outra alternativa. pô, iam matar um homem íntegro, cara. javier milei é íntegro, não é envolvido com crime nenhum. pô, questões políticas não se resolvem assim, candidato, mandando matar: mata, vai lá e mata! mata o celso daniel! mata as testemunhas todas! ninguém teoriza mais, manda matar! não é assim, candidato, não é mandando matar, candidato. política se resolve na política. tu é um canalha, rapaz! tu é olha, a nossa alegria vai ser ver você sendo o cara segurando assim pelos fundilhos da tua calça e te arrastando quando você for preso, seu desgraçado!",0,3.88,3297,593,4.64,3.82,4.05,13.66,18.89,7.59,14.0,6.24,3,"0,72","0,26","0,02"
É falso que Marco Rubio vai revelar provas de fraude nas eleições em 2022,boatos.org,27/07/2026,"a casa vai cair presidente stf supremo tribunal federal é oficial tse tribunal superior eleitoral secretário geral de trump tornará públicas as provas que alexandre fraudou as eleições de 2022! secretário geral de trump marco rubio u.s. secretary of state stf/partido, a casa de vocês caiu",0,0.0,284,46,80.99,0.7,0.0,8.7,6.52,0.0,67.39,0.0,3,"0,77","0,21","0,02"
É falso que ministros do STF Barroso e Moraes golpearam as urnas e compraram 250 mil chips em Taiwan para fraudar eleições,boatos.org,27/07/2026,"escandalo nacional! urgente! ministros golpearam as urnas! barroso e moraes mandaram fábricar mais de 250 mil chips em taiwan para fraudar as eleições! 16 milhões para deputados! o governo biden desviou chips de taiwan e mandou direto pro barroso (stf/tse) como parte de um acordo secreto para fraudar as eleições de 2022! enquanto isso, biden enviou um esquadrão de elite pra ameaçar o brasil: victoria nuland (departamento de estado) pra intimidar o governo brasileiro! lloyd austin (pentágono) pra mandar as forças armadas ficarem quietas e não apoiarem candidato!",0,6.82,567,88,24.69,1.76,3.41,15.91,12.5,2.27,29.55,1.14,3,"0,67","0,31","0,02"
Lula não estava bêbado ao orientar presidente da JBS durante discurso em evento de 2026,boatos.org,24/07/2026,"tomou demais? ladrao claramente bêbabdo faz presidente da jbs passar vergonha jbs seria uma das empresas que sustentam o poder do ladrao no brasil? jbs mantinha conta na suíça com r$ 300 milhões em propina do partido dinheiro era gerado por vantagens ilegais obtidas pela jbs no bndes, durante as administrações de candidato e dilma: recursos serviram para bancar despesas do ex-preskleelan warframes indicados pelo partido",0,13.64,413,66,33.9,1.21,4.55,21.21,12.12,1.52,25.76,0.0,3,"0,73","0,24","0,03"
É falso que Bolsonaro tenha recebido alvará de liberdade e vai concorrer nas eleições de 2026,boatos.org,23/07/2026,"bomba! eu acabo de receber um alvará de liberdade para minha candidatura. então se você me apoia, aperta em todos os botões ao lado e mande esse vídeo para três amigos.",0,0.0,168,31,1.79,1.19,3.23,25.81,12.9,3.23,0.0,9.68,2,"0,03","0,71","0,26"
Fake news sobre fotos sensuais de Tabata Amaral volta a circular na internet,boatos.org,23/07/2026,"versão 1: tabata claudia amaral de pontes é uma politóloga, ativista pela educação e política brasileira filiada ao partido socialista brasileiro (psb). atualmente exerce o mandato de deputada federal pelo estado de são paulo versão 2: tábata amaral candidata comunista à prefeitura de são paulo (sp), maior cidade da américa latina.",0,5.88,333,51,7.21,1.2,7.84,13.73,7.84,1.96,43.14,0.0,2,"0,03","0,8","0,17"
Montagem feita com IA tenta desmentir foto real de Flávio Bolsonaro ao lado de Sicário,boatos.org,23/07/2026,dono de foto original com flavio candidato aparece em vídeo e confirma manipulação por inteligencia artificial,0,6.25,110,16,86.36,0.0,0.0,18.75,12.5,0.0,37.5,0.0,2,"0,3","0,69","0,01"
É falso que Lula tenha defendido em vídeo que saúde é para quem pode pagar e que o resto deve morrer,boatos.org,22/07/2026,"candidato falando que saúde é pra quem pode pagar , quem não pode morre na fila ,, saúde é para quem pode pagar. quem não pode pagar, que morra no esquecimento e na negligência do estado brasileiro.",0,8.11,193,37,2.07,2.07,2.7,16.22,27.03,5.41,5.41,13.51,3,"0,93","0,05","0,02"
É falso que Bolsonaro tenha pedido divórcio de Michelle ou que haja envolvimento dela com Vorcaro,boatos.org,20/07/2026,a corrimão escorregou mais uma vez. bomba. candidato pede divórcio após suposto envolvimento de michelle candidato com o banqueiro daniel vorcaro. após vazamento de conteúdo de daniel vorcaro,0,10.71,191,28,49.21,0.0,3.57,17.86,3.57,3.57,39.29,0.0,2,"0,42","0,56","0,01"
É falso que Farmácias São João vão emprestar 45 carros para campanha de Lula e o PT,boatos.org,19/07/2026,"versão 1: farmácia são joão..vai emprestar 45 cinco carros com motoristas para campanha da esquerda mais combustível!! farmacia são joão!!! cabo eleitoral do candidato!!! *boicote já* boicote. vamos repassar. eu sempre desconfiei dessa rede! penso que é lavagem de dinheiro! então, nunca comprei deles. e vou continuar não microscópio comprando!!! e vou espalhar pra minha rede! ja me falaram q eles cresceram rapido por lavar pro pcc versão 2: farmácia são joão..vai emprestar 45 cinco carros com motoristas para campanha da esquerda mais combustível!! farmacia são joão!!! cabo eleitoral do candidato!!! vamos boicotar as farmácias são joão pessoal. não comprem mais nas farmácias são joão. ver menos",0,10.28,692,107,22.54,3.61,2.8,14.95,14.02,9.35,28.97,3.74,3,"0,49","0,48","0,04"
"Ao contrário do que apontam mensagens, taxa de 55% da China não é para todos produtos do Brasil",boatos.org,19/07/2026,mundo china taxa brasil em 55% e afeta econo??? de ponta a po???,0,15.38,64,13,67.19,9.38,0.0,7.69,0.0,0.0,53.85,0.0,2,"0,06","0,93","0,01"
É falso que Brastemp e Cônsul tenham fechado fábrica e deixado o Brasil,boatos.org,18/07/2026,brasil à beira do abismo . fabricante das geladeiras brastemp e cônsul anuncia fechamento de fábrica. outubro vem aí ???? pensem em quem irão votar no centro do poder notícia fabricante das geladeiras brastemp e cônsul anuncia fechamento de fábrica whirlpool corporation patriota já agradeceu ao governo hoje? dona da brastemp e consul anuncia de geladeiras e anuncia restruturação fechamento de fábrica,0,12.9,403,62,13.65,1.24,1.61,33.87,14.52,4.84,11.29,1.61,3,"0,56","0,4","0,04"
É falso que Lula acumulou fortuna de R$ 716 bilhões e Dilma ganhou R$ 11 milhões vendendo Avon,boatos.org,16/07/2026,pequenas empresas grandes negocios vendedora da avon fortuna 11 milhões palestrante fortuna 716 bilhões catador de bosta fortuna 954 milhões e ainda tem imbecil que defende esta gangue! acorda brasil,0,3.33,199,30,80.9,0.5,0.0,10.0,20.0,3.33,33.33,0.0,3,"0,99","0,01",0
É falso que C&A anunciou fechamento de 24 lojas no Brasil por culpa do governo Lula,boatos.org,16/07/2026,"*brasil bombando !!* literalmente.. será que o país aguenta ainda 6 meses ? (*recebi e repasso texto que circula nas redes, de autor desconhecido*) 1) c&a anuncia fechamento de 24 lojas e empregados ficam ameaçados fonte jornal a tarde 12/02/26 [] mais 4 anos com a esquerda no poder, o país está destruído o país está falido e nós phwdid0$. (autor desconhecido)",0,11.29,362,62,10.22,1.38,6.45,22.58,11.29,4.84,14.52,3.23,3,"0,86","0,12","0,02"
